"epsilon","zeta","nu_short[1]","nu_short[2]","nu_short[3]","nu_short[4]","nu_short[5]","nu_short[6]","nu_short[7]","nu_short[8]","nu_short[9]","nu_short[10]","inoculum","beta_short[1]","beta_short[2]","beta_short[3]","r","alpha","gamma","x0","k0","x1","k1","x2","k2","x3","k3","x4","k4","u1","u2","u3","u4"
0.0559824,0.809145,0.000307398,0.00027624,0.000464134,0.000731391,0.00106362,0.00135104,0.0025773,0.00535491,0.0111334,0.0334238,0.00012975,0.419935,0.965898,1,68.2316,0.340717,0.295157,28.5884,1.82896,65.8928,2.29812,179.904,1.39448,258.222,1.68584,297.657,1.60649,0.203009,0.423562,0.26696,0.499409
0.0498643,0.720313,0.00040508,0.000314227,0.000474178,0.000857333,0.00123225,0.00168349,0.00307068,0.00671046,0.0146382,0.0458668,0.000110305,0.486601,0.963431,1,61.3075,0.356354,0.256575,28.1678,0.605793,61.3226,3.79743,178.195,0.299001,260.887,0.369662,295.13,0.988112,0.209394,0.406131,0.219852,0.399928
0.0590128,0.847307,0.000376827,0.000229416,0.00054203,0.000920401,0.00134573,0.00177837,0.00340595,0.00728304,0.0154205,0.0468861,0.00011155,0.543141,0.977451,1,45.397,0.336145,0.334082,28.3086,1.8048,65.7419,0.931074,179.699,3.56016,258.779,2.30381,296.272,1.17826,0.210138,0.413985,0.255495,0.45612
0.058869,0.802462,0.000268222,0.000319281,0.000432296,0.0010164,0.00131613,0.00183504,0.00326189,0.00694106,0.015157,0.0466664,0.000112742,0.579088,0.929356,1,51.2699,0.326508,0.311105,27.796,0.606386,65.5536,2.51077,179.564,1.20435,258.17,0.914225,299.789,1.27081,0.196166,0.402212,0.230144,0.469887
0.0526248,0.823507,0.000376942,0.000247089,0.000449331,0.000885094,0.00128692,0.00167352,0.0031826,0.00648855,0.014625,0.0449941,9.2976e-05,0.541247,0.95603,1,49.61,0.394877,0.284501,27.9989,5.17907,64.9763,0.795577,178.847,1.36592,262.313,0.420472,296.215,1.13522,0.192759,0.391965,0.204585,0.434063
0.0556358,0.674108,0.000263184,0.000194976,0.000364692,0.000664287,0.000881744,0.00119341,0.002275,0.00472575,0.0100399,0.0313096,0.000160555,0.502717,0.982368,1,67.8317,0.299425,0.27605,27.5389,0.441571,62.9345,2.09599,179.971,1.11127,260.403,0.414377,296.276,1.13524,0.210147,0.414815,0.252697,0.478931
0.0549439,0.706304,0.000241697,0.000236103,0.000415315,0.000725064,0.000964859,0.00130661,0.00236753,0.00514729,0.0110019,0.034678,0.000168799,0.449326,0.97358,1,67.2948,0.290867,0.272912,27.5971,0.569347,64.039,1.87423,179.124,0.785019,259.663,0.620511,296.356,0.925893,0.200239,0.415882,0.236774,0.459621
0.0486697,0.819906,0.000358254,0.000271205,0.000456209,0.000735193,0.000990555,0.00128629,0.00243242,0.0051622,0.0108862,0.0351569,0.000141068,0.417642,0.959723,1,51.9213,0.401711,0.265985,29.1395,1.40545,63.268,1.09801,177.606,1.07529,260.562,1.64439,295.369,1.86494,0.222631,0.445833,0.271023,0.481097
0.0454469,0.821046,0.000386122,0.000371028,0.000525319,0.00094756,0.0011268,0.00162939,0.00299853,0.00654429,0.014352,0.045092,0.000167892,0.440806,0.9953,1,58.6331,0.353716,0.259532,29.18,1.34167,63.2385,1.65905,178.079,1.03962,258.688,2.49303,296.325,1.41751,0.222585,0.456738,0.254018,0.475201
0.0473156,0.8149,0.000459862,0.00039402,0.000513399,0.000874694,0.00108067,0.00147906,0.00269994,0.00603214,0.0133286,0.041712,0.000152099,0.461736,0.996113,1,60.9084,0.36657,0.269082,28.9959,1.46029,63.032,1.31417,179.655,1.36829,258.652,2.12095,295.751,0.850521,0.225575,0.449476,0.258425,0.49357
0.0496751,0.766595,0.000208858,0.000157422,0.000321299,0.000691983,0.000900091,0.00120921,0.00224898,0.00491679,0.0104037,0.0321929,0.000157294,0.545691,0.951623,1,51.2369,0.361034,0.26348,28.0864,0.540205,62.6204,1.59495,179.034,0.777168,263.501,0.296142,297.191,0.652518,0.21288,0.429792,0.234706,0.523039
0.0454158,0.805678,0.000217106,0.00022943,0.000332855,0.000611428,0.000901378,0.00118632,0.00217856,0.00450801,0.0100882,0.030117,0.000124102,0.496831,0.980486,1,45.7563,0.456509,0.249759,28.8433,1.17771,64.0175,0.650936,178.987,1.11975,260.822,1.86361,296.248,0.966333,0.213671,0.428219,0.268312,0.492388
0.0626289,0.670545,0.000244905,0.000280844,0.000541954,0.000719616,0.000949228,0.00133964,0.00250551,0.00509154,0.0108698,0.03414,0.000122368,0.416089,0.949915,1,60.5994,0.308817,0.305133,28.5404,0.388499,60.7508,3.7107,179.719,1.66179,258.783,0.599491,298.846,1.34445,0.227858,0.425662,0.288747,0.516369
0.051336,0.762379,0.000263857,0.00022933,0.000313459,0.00079715,0.00106461,0.00137683,0.0025267,0.00541736,0.011543,0.0358771,0.000170963,0.577972,0.920197,1,49.6389,0.347469,0.27574,28.2754,0.494314,60.8227,2.02556,179.262,2.04081,260.066,0.472166,298.552,0.853015,0.236039,0.448652,0.273562,0.520808
0.05552,0.763042,0.000252591,0.000255323,0.000438944,0.000733745,0.000980012,0.00136202,0.00255043,0.00523999,0.011717,0.0346159,0.0001292,0.457975,0.955361,1,46.2595,0.36553,0.300232,29.3874,0.511537,60.9648,2.45069,178.222,0.946766,262.836,0.555201,294.502,3.38366,0.245614,0.454007,0.292831,0.524319
0.055876,0.840241,0.000300781,0.000270429,0.00046015,0.000827334,0.00115805,0.00143026,0.00270362,0.00590708,0.0125854,0.0405378,0.000138653,0.476495,0.998167,1,62.7056,0.334479,0.3201,29.0443,1.52377,63.381,0.971069,179.142,1.92896,259.255,1.38209,299.738,0.297081,0.220048,0.448678,0.28671,0.566455
0.0481946,0.779962,0.000442493,0.000412531,0.000687366,0.000777202,0.00102542,0.00151456,0.00278949,0.00587377,0.0131106,0.0393203,0.000126601,0.352583,0.997514,1,48.5387,0.407039,0.262042,28.6117,0.475964,62.2529,3.15691,180.031,1.13368,260.001,0.426826,299.176,0.837869,0.22453,0.43868,0.259116,0.509053
0.050317,0.804054,0.000425034,0.000404979,0.000655159,0.000886013,0.00111552,0.00157136,0.00290159,0.00603932,0.0135301,0.0416242,0.00012143,0.381054,0.998344,1,53.1417,0.399019,0.279447,28.3207,0.467792,63.6195,2.24986,180.175,1.56043,259.953,0.386865,298.418,0.748708,0.229417,0.433486,0.266033,0.488184
0.0577927,0.712981,0.000256977,0.000229463,0.000394794,0.000851192,0.00108134,0.00152551,0.00278217,0.00618522,0.0135659,0.0427072,0.000137356,0.584091,0.986877,1,57.5206,0.276522,0.301675,28.3342,2.42422,64.1398,0.554679,177.754,1.01715,262.127,1.53468,298.657,0.534537,0.204862,0.399912,0.235143,0.463622
0.0529544,0.848676,0.000351815,0.000333273,0.000508885,0.000792705,0.0011443,0.001591,0.00281861,0.00605711,0.0129257,0.0392346,0.000110703,0.436867,0.980482,1,66.4085,0.407252,0.296695,28.5895,0.658447,63.9615,3.90697,180.851,1.83603,261.105,0.294648,294.684,1.76312,0.216508,0.431856,0.250129,0.485344
0.0505646,0.59835,0.000365236,0.000331484,0.000530518,0.000489987,0.000705945,0.000942371,0.00171185,0.0036629,0.00750412,0.023572,0.000225284,0.280244,0.976293,1,49.2256,0.270297,0.224567,28.4326,1.23604,62.9577,2.31428,180.192,0.354765,261.046,0.274126,297.327,0.316291,0.207328,0.432476,0.223848,0.528842
0.0518006,0.802344,0.00036134,0.000306789,0.000541558,0.000715262,0.000992385,0.00137016,0.00250493,0.0052113,0.0115796,0.0337291,0.000167461,0.397968,0.980529,1,68.2487,0.350932,0.287124,29.2599,1.15406,62.946,0.984552,178.921,2.31719,260.437,2.1855,298.291,3.13475,0.241338,0.460813,0.298921,0.570069
0.052298,0.708783,0.000294911,0.000259751,0.000477872,0.000801054,0.00109067,0.00144672,0.00265663,0.00572928,0.0125381,0.0388633,9.395e-05,0.491697,0.995652,1,61.3309,0.361646,0.259772,27.1332,0.660675,63.8677,0.908399,177.771,2.95287,260.787,0.959778,296.691,2.20845,0.179242,0.36621,0.208202,0.387465
0.0553752,0.787583,0.000373336,0.000346646,0.000479097,0.000934607,0.00127643,0.0016473,0.0030739,0.00668137,0.0142914,0.0455601,8.50736e-05,0.497512,0.983742,1,53.7882,0.382528,0.291555,26.9763,0.458599,64.3512,0.662617,178.251,0.927913,261.512,2.31221,296.722,1.91782,0.183662,0.372046,0.208692,0.4059
0.0528788,0.720671,0.000168624,0.000140218,0.000254224,0.000759857,0.00100077,0.00139897,0.00261793,0.00543716,0.0117897,0.0350337,0.000124165,0.691102,0.905884,1,55.1619,0.328253,0.267576,27.8124,0.653429,62.1497,3.18764,179.721,1.26386,260.688,0.422067,297.472,0.652583,0.200892,0.398528,0.228972,0.441141
0.0536485,0.742195,0.000236637,0.00015459,0.000290108,0.000758482,0.000989759,0.00132391,0.00249661,0.00522605,0.011594,0.0350442,0.000128655,0.607146,0.961152,1,49.7448,0.334004,0.281934,27.924,0.549584,63.2909,1.55486,181.551,1.6252,260.18,3.92762,298.798,2.14257,0.208966,0.40909,0.252468,0.484924
0.0487614,0.836638,0.000182296,0.000173246,0.000282883,0.000930306,0.00126895,0.00171041,0.00323669,0.00640876,0.0136095,0.0433877,0.000116987,0.726357,0.875118,1,51.3753,0.401257,0.270024,28.2941,0.691275,64.0377,1.28013,179.475,4.28692,260.1,0.603132,298.69,1.94073,0.213608,0.417836,0.237964,0.475562
0.0478694,0.709569,0.000216599,0.000145251,0.000279981,0.00077472,0.00107652,0.00146807,0.00275314,0.00565832,0.012713,0.0389878,0.000136095,0.693952,0.935229,1,40.1835,0.333269,0.254151,28.8598,1.07519,61.1233,3.91979,179.076,0.435249,260.091,0.34215,297.971,1.4679,0.219124,0.421664,0.239177,0.467172
0.0507332,0.756311,0.000352107,0.000220822,0.000421695,0.000675113,0.000986168,0.00129495,0.00241971,0.00521027,0.0111303,0.0347946,0.000135034,0.48501,0.989522,1,74.6711,0.381139,0.276003,28.2554,0.433988,61.4244,0.59049,178.798,2.8925,262.187,1.03395,296.797,0.582752,0.227166,0.432042,0.271673,0.501833
0.0458435,0.81194,0.000332677,0.000221885,0.000447425,0.000794843,0.000987514,0.00140619,0.00257909,0.00523228,0.0116734,0.0361021,0.000124361,0.48595,0.970448,1,45.3501,0.438267,0.253222,28.7747,3.43675,63.5775,0.807802,180.577,0.529738,259.681,0.402315,297.235,0.752974,0.21988,0.433425,0.24664,0.499812
0.0453671,0.791737,0.000282203,0.000343684,0.000441332,0.000725711,0.00104091,0.00134703,0.00253398,0.00527188,0.0112341,0.0351726,0.000132326,0.463327,0.940261,1,46.763,0.422437,0.239584,28.9231,2.02063,65.2276,3.18274,178.118,2.73717,263.821,0.660249,295.768,0.386612,0.21711,0.421574,0.209251,0.479382
0.0593736,0.635616,0.000387522,0.000432689,0.000627339,0.000625482,0.00089442,0.00118526,0.0021608,0.00460618,0.0099298,0.0293555,0.000145156,0.29397,0.968329,1,63.6628,0.285015,0.271572,28.2501,0.631836,61.9604,0.881912,179.881,0.264105,257.909,0.913796,298.756,4.11448,0.207141,0.419852,0.257454,0.505808
0.059225,0.73809,0.000525887,0.000411504,0.000657668,0.000763427,0.001005,0.00135473,0.00244046,0.0052294,0.0113298,0.0350369,0.000151868,0.332308,0.980243,1,63.3392,0.290522,0.292377,27.5079,0.626586,64.9629,0.633821,181.839,0.277865,260.362,1.44964,298.233,0.437903,0.199606,0.410536,0.240428,0.493018
0.0573034,0.791464,0.000384585,0.000400073,0.00062358,0.000748162,0.0010595,0.00139509,0.00263923,0.00543248,0.011642,0.0350407,0.000106765,0.335872,0.996872,1,82.703,0.348762,0.296058,27.9728,0.750976,66.5953,0.904647,182.069,0.302414,257.85,1.52897,298.858,2.56332,0.194353,0.403882,0.253934,0.48871
0.0539822,0.848394,0.000499258,0.000341447,0.000641508,0.000776941,0.00110922,0.00138759,0.00259134,0.0056666,0.0120142,0.0368864,0.000119237,0.34599,0.989226,1,80.9288,0.401577,0.294309,27.6738,1.14989,64.307,0.937659,179.754,0.315367,259.441,1.20253,297.457,1.19827,0.201936,0.421943,0.261846,0.49498
0.0554,0.707921,0.000452814,0.000311925,0.000586816,0.000964308,0.00138427,0.0017673,0.00330237,0.00682013,0.0154551,0.0475614,0.000121684,0.465687,0.971234,1,58.3594,0.300117,0.282038,28.2227,0.527294,62.9553,1.56751,179.056,1.80491,260.535,0.56854,296.086,0.774264,0.210269,0.410593,0.212288,0.430819
0.0577393,0.754905,0.000300215,0.000182074,0.000381177,0.000705732,0.000961548,0.00128556,0.00236437,0.0052266,0.0111412,0.0341424,0.000174137,0.51579,0.99688,1,55.5248,0.295027,0.3118,28.193,1.10152,62.5331,1.55333,178.845,0.718544,258.342,0.723454,297.317,1.49687,0.216463,0.442125,0.288849,0.542036
0.055239,0.774538,0.000290173,0.000242367,0.000355841,0.000702751,0.000943193,0.00128969,0.00235886,0.0051679,0.0109575,0.0329579,0.000160408,0.527595,0.993295,1,51.9446,0.313588,0.296611,27.8351,0.890637,63.5388,1.06397,179.15,1.92514,258.642,1.75769,299.023,1.43756,0.202402,0.420374,0.275129,0.532278
0.0535645,0.756718,0.000289914,0.000232481,0.000344621,0.000708265,0.000947378,0.00128958,0.00236618,0.0051196,0.0110093,0.0332371,0.000162645,0.516413,0.99335,1,49.4317,0.31276,0.284621,28.0168,0.959876,63.6303,1.03779,178.382,2.58429,259.065,1.62903,299.329,2.40905,0.2022,0.421771,0.264163,0.517961
0.0520806,0.800103,0.000431227,0.000345866,0.000589757,0.000986321,0.00142513,0.00188356,0.0036025,0.00749173,0.0163344,0.0522603,9.17282e-05,0.472987,0.954877,1,67.8618,0.387264,0.282372,28.6502,1.60024,63.1255,0.385082,181.923,0.34046,261.728,0.405816,295.136,0.27821,0.221406,0.418717,0.206884,0.435343
0.0597794,0.750126,0.000353577,0.000365272,0.000585749,0.00105694,0.0013339,0.00185599,0.00336962,0.00732064,0.0161605,0.0508733,0.00012309,0.472941,0.989047,1,48.4633,0.275759,0.313173,28.0946,0.732764,64.6723,2.51736,177.679,0.437041,260.17,0.513683,300.111,0.389531,0.199449,0.402284,0.221494,0.460191
0.0624866,0.795255,0.000218487,0.000304514,0.0004461,0.000979498,0.00127318,0.00176426,0.00339503,0.00721366,0.0157606,0.0494826,9.90218e-05,0.568596,0.998666,1,66.1515,0.308136,0.343662,27.8927,0.867113,63.562,1.17981,179.452,0.802022,260.152,0.395701,297.065,0.380456,0.193378,0.397917,0.223985,0.457585
0.0667722,0.814709,0.0004544,0.000283924,0.000513858,0.00128687,0.00160596,0.00235556,0.00429953,0.00968763,0.0212933,0.0645764,8.23415e-05,0.627369,0.99487,1,59.3789,0.30755,0.378076,27.3003,0.483603,64.3728,4.7121,178.364,1.52959,263.677,0.352562,296.692,0.711021,0.195266,0.382518,0.202385,0.42869
0.0558561,0.685425,0.000457596,0.000294301,0.000538996,0.00103369,0.001445,0.00208131,0.00371368,0.00680464,0.0146488,0.045869,8.51365e-05,0.46695,0.833014,1,52.4582,0.356132,0.24297,27.562,0.454269,65.1008,0.47502,179.892,0.891349,258.343,1.59958,299.111,1.53211,0.194073,0.372375,0.194946,0.383094
0.059425,0.617765,0.000246406,0.000228023,0.000407352,0.00103108,0.00134145,0.00168821,0.00332288,0.00618497,0.0134845,0.0436307,8.74734e-05,0.55589,0.859406,1,51.7795,0.310228,0.253227,27.0313,0.437149,60.5491,0.526011,178.469,0.692649,260.563,0.875125,296.585,1.46009,0.182348,0.358949,0.186453,0.353124
0.0606705,0.730971,0.000328595,0.000229514,0.000418639,0.00100585,0.00139262,0.00201756,0.0036186,0.00707454,0.0151133,0.0457343,8.36993e-05,0.596124,0.87747,1,59.0478,0.328516,0.294544,27.7372,0.521054,62.8408,4.0338,178.594,2.60649,259.826,0.681186,296.086,1.71076,0.196643,0.377007,0.20964,0.400043
0.0466467,0.763964,0.00033001,0.000338013,0.000497714,0.000805056,0.0011016,0.00142752,0.00279106,0.0061393,0.0134634,0.0420088,0.000128626,0.480505,0.998862,1,53.9669,0.367555,0.254695,29.2309,1.18787,65.2037,2.77804,181.48,1.01954,259.683,0.673327,297.16,1.69995,0.219816,0.431548,0.237858,0.459534
0.0462688,0.754498,0.000343532,0.00020289,0.000479172,0.000646649,0.000928785,0.00115854,0.00220489,0.00459521,0.00992148,0.0309587,0.000160939,0.406454,0.985051,1,71.8316,0.381332,0.241255,28.1811,1.89104,62.1294,0.713733,178.892,0.336093,260.726,0.432945,296.921,0.550152,0.207461,0.426972,0.247331,0.489593
0.0490431,0.733472,0.000351168,0.000346127,0.000443303,0.000753581,0.0009196,0.00126849,0.00226567,0.00489008,0.0105186,0.0339831,0.000121611,0.429528,0.980785,1,45.2347,0.380559,0.253228,28.9276,0.704216,64.1599,0.756576,179.595,0.311073,262.519,1.19222,296.398,1.43574,0.214764,0.417496,0.236379,0.479947
0.0565063,0.775606,0.000296551,0.000233154,0.000479331,0.000721959,0.0010045,0.00132257,0.00240295,0.005073,0.0107989,0.0323386,0.000140224,0.411766,0.973014,1,73.0741,0.337144,0.296961,28.4644,2.52087,63.0779,0.734134,182.678,0.30012,259.211,0.316586,300.033,1.31443,0.219127,0.43946,0.286016,0.547174
0.0487242,0.723788,0.000351345,0.000316029,0.00040757,0.000679123,0.000941838,0.0012378,0.00223427,0.00464226,0.0102315,0.0315592,0.000122875,0.435426,0.98344,1,49.2866,0.391632,0.248444,28.1343,0.593353,63.0023,2.91478,178.444,0.419237,262.763,0.664208,297.139,0.941731,0.208093,0.405374,0.239058,0.476275
0.0447764,0.738155,0.000235877,0.000175179,0.000378818,0.000654678,0.000838975,0.00111852,0.00212807,0.00475391,0.0101259,0.0306475,0.0001343,0.513204,0.990982,1,51.5008,0.414794,0.231777,27.5054,0.520515,65.2903,1.08423,178.317,3.07969,262.915,0.70629,296.554,0.805298,0.19611,0.393155,0.220047,0.454525
0.0666791,0.725309,0.000535817,0.000555538,0.000820756,0.000848115,0.00120144,0.00157895,0.00289177,0.00617181,0.013417,0.0409822,0.000140821,0.343784,0.988359,1,55.6154,0.266837,0.339713,28.5721,1.60152,63.2053,1.04096,181.153,0.555609,262.081,0.407827,298.692,1.2148,0.221576,0.433471,0.253468,0.532098
0.0583615,0.776005,0.000578318,0.000622742,0.000908218,0.00105073,0.00134789,0.00173801,0.00324816,0.00623455,0.0138133,0.0420923,8.43852e-05,0.320374,0.907041,1,87.4956,0.415315,0.285525,27.7406,0.438973,62.1003,2.32742,178.087,0.584411,260.721,0.948247,296.259,1.09167,0.204828,0.399654,0.231882,0.43898
0.057012,0.744151,0.000578347,0.000665121,0.000911637,0.00101248,0.00134694,0.00171371,0.00323541,0.00617901,0.0136873,0.0408502,9.85395e-05,0.310901,0.880907,1,69.0569,0.387955,0.269099,28.2124,0.399876,63.0398,0.78529,177.982,0.74274,261.314,1.04623,295.269,1.398,0.213556,0.405936,0.231372,0.415511
0.0540121,0.751665,0.000630475,0.000620081,0.000810122,0.00090079,0.00126806,0.00166718,0.00311854,0.00592653,0.0127012,0.0396208,0.000100866,0.319069,0.894121,1,70.6117,0.402557,0.258658,28.2795,0.56721,61.7497,1.87944,177.695,0.996954,261.254,0.871189,296.314,1.98978,0.207801,0.41011,0.223298,0.438051
0.0640032,0.750128,0.000386857,0.000439557,0.000589445,0.000806784,0.00108936,0.00146136,0.00260736,0.00543832,0.0113082,0.0353136,0.000142226,0.380016,0.940197,1,56.1662,0.283443,0.314599,28.3732,0.953051,66.6088,0.980439,181.203,0.509737,260.68,1.33918,297.787,0.772973,0.210174,0.416469,0.252245,0.499146
0.066432,0.7501,0.000440772,0.000472755,0.000729351,0.000877154,0.00121057,0.00165578,0.00302491,0.00621498,0.0128635,0.0403221,0.000139746,0.320726,0.957801,1,55.8484,0.267333,0.328814,28.3963,1.05971,66.4184,1.70314,181.241,0.490779,261.748,1.94785,297.715,2.27305,0.20922,0.418477,0.238012,0.495804
0.0508792,0.828886,0.000469208,0.000525407,0.000652183,0.000820525,0.0011514,0.00153453,0.00300076,0.0058987,0.0132181,0.0401702,0.000119367,0.331203,0.950838,1,55.001,0.439041,0.281097,29.6465,0.734227,61.3137,1.82238,178.418,1.18867,260.843,0.732004,299.017,1.05004,0.245355,0.461036,0.293138,0.534272
0.0521983,0.780407,0.000282523,0.00027887,0.000424739,0.000735235,0.000996763,0.00137338,0.0026853,0.00550628,0.0120656,0.0380172,0.0001362,0.506863,0.997298,1,55.1902,0.342681,0.283578,28.4964,2.29777,65.6609,0.820507,181.332,1.32315,260.897,0.678005,298.548,0.296866,0.210339,0.422036,0.237608,0.523106
0.0505181,0.735962,0.000252499,0.000214184,0.000366197,0.000797421,0.000997643,0.00140683,0.00278408,0.00569453,0.0126693,0.0381466,0.000119751,0.546466,0.981513,1,50.1099,0.35628,0.269991,28.4005,0.533072,61.0307,2.67004,178.069,1.0813,260.069,0.754305,297.389,5.32231,0.216194,0.408346,0.255935,0.465329
0.0512805,0.722801,0.000185563,0.00021583,0.000368952,0.000701074,0.000904434,0.00128301,0.00247458,0.0051082,0.0111942,0.0338982,0.000111261,0.552684,0.984946,1,49.3966,0.382614,0.272197,28.1389,0.571962,60.7605,2.72339,177.452,1.33464,260.041,1.07805,296.747,6.52777,0.216325,0.41349,0.26198,0.467862
0.0468659,0.695081,0.000218488,0.000230492,0.000338612,0.000721151,0.000944915,0.00130203,0.00244201,0.00508291,0.011763,0.0346999,0.000111514,0.548021,0.965479,1,55.6648,0.394974,0.238478,28.2745,0.407443,62.6133,4.75871,178.792,1.29566,261.38,0.988533,299.149,2.877,0.210919,0.396291,0.241072,0.477518
0.0413949,0.789364,0.000197776,0.000138907,0.00021169,0.000579731,0.000825346,0.00110255,0.00204556,0.00450221,0.00978609,0.0295583,0.000120488,0.623822,0.979454,1,56.3831,0.50728,0.228436,27.9347,0.582852,63.2627,1.0529,178.386,1.10899,260.457,1.58427,296.183,0.618653,0.200109,0.406703,0.24591,0.469289
0.0457325,0.757496,0.000238237,0.000219734,0.000395672,0.000814028,0.00111567,0.00149249,0.00289022,0.00591666,0.0132384,0.0402253,0.000106736,0.585009,0.941977,1,64.8238,0.42926,0.240037,27.8048,0.446338,63.6253,1.16346,178.413,0.864552,259.622,1.51423,294.29,1.79993,0.202367,0.397489,0.224719,0.391228
0.0477466,0.796977,0.000252115,0.000172657,0.000307292,0.000803787,0.000942959,0.0013417,0.00242915,0.00555217,0.0117939,0.038018,0.00010721,0.637659,0.991146,1,58.7362,0.416105,0.266896,27.793,0.88952,63.9418,2.14855,181.944,0.532221,260.452,1.46869,299.75,0.709127,0.201946,0.403234,0.244382,0.478431
0.0457799,0.822216,0.000184512,0.000212448,0.000346414,0.000645187,0.000979234,0.0013121,0.00253113,0.00523848,0.0111426,0.0346122,0.000116812,0.576947,0.98671,1,59.6573,0.44992,0.25583,27.6925,0.508966,65.0624,3.25435,179.276,1.91973,260.105,2.38874,298.505,0.981828,0.197749,0.405454,0.246983,0.471725
0.0499845,0.723278,0.000348746,0.000228402,0.000384922,0.00084148,0.00101976,0.00139103,0.00261004,0.00567647,0.0126568,0.0384412,0.00012317,0.521984,0.992155,1,71.4498,0.357598,0.264608,28.1976,0.633431,61.936,0.686076,178.806,1.29264,260.973,0.719794,297.468,1.63909,0.214496,0.410123,0.239287,0.484988
0.0578358,0.694537,0.000360822,0.000266383,0.000498351,0.000695968,0.00108612,0.00137163,0.00255373,0.00545098,0.0120875,0.0366655,0.00013638,0.441948,0.984207,1,66.6811,0.302967,0.291381,27.9615,0.371,63.593,0.830068,179.199,0.802034,263.008,0.426019,296.646,3.88242,0.215741,0.410941,0.240828,0.466353
0.0550078,0.668467,0.000371969,0.000301321,0.000507167,0.000761616,0.00108575,0.00132592,0.00265025,0.00553933,0.0120685,0.0374043,0.000152921,0.414468,0.983256,1,70.864,0.294351,0.27149,27.9857,0.381781,63.5953,0.804725,178.391,0.658919,262.049,0.600014,296.116,1.93378,0.215042,0.414198,0.224606,0.468222
0.0548263,0.688898,0.000454005,0.00030872,0.000485835,0.000827427,0.00112348,0.00138768,0.00277505,0.00574319,0.0123819,0.0390525,0.000146318,0.452597,0.962975,1,70.4144,0.29199,0.272009,28.2638,0.406196,64.4943,0.872504,178.522,0.560877,263.493,0.719879,296.786,3.84898,0.213427,0.411818,0.21984,0.448081
0.0536186,0.792895,0.000221535,0.000229969,0.000452105,0.000726566,0.00103409,0.00154867,0.00265682,0.00549599,0.0124066,0.0381969,0.000103193,0.488716,0.981915,1,63,0.379213,0.281731,27.1805,0.55029,64.7124,1.17584,180.365,0.631604,260.956,1.79098,297.424,0.639255,0.185995,0.385666,0.22603,0.448232
0.0525976,0.787072,0.000335627,0.000229666,0.000486047,0.000778983,0.00111849,0.00159228,0.00278812,0.00587599,0.0135044,0.0400145,0.000117025,0.503402,0.988413,1,61.4393,0.369208,0.280986,27.2249,0.505126,65.8957,1.04174,179.623,1.01744,260.193,3.01531,297.341,0.611637,0.197581,0.390472,0.227771,0.449467
0.0572232,0.715777,0.000345208,0.000345096,0.000568784,0.000792403,0.00101407,0.00126394,0.00252812,0.00530066,0.0108232,0.0351029,0.000119406,0.358556,0.993291,1,48.5917,0.314972,0.282952,27.8373,0.785056,62.7033,2.5515,179.165,3.68781,259.642,0.578283,296.435,3.54416,0.197585,0.397051,0.249589,0.449621
0.0575538,0.750701,0.00043535,0.000339065,0.000606145,0.000856896,0.00125142,0.00179955,0.00323315,0.00643733,0.0146457,0.0425559,0.000117613,0.411144,0.929288,1,60.6692,0.316668,0.286667,28.2972,0.840505,64.1243,1.08719,178.195,0.407782,262.258,0.345269,298.226,0.496963,0.205445,0.409977,0.212078,0.458968
0.0602927,0.695814,0.000368199,0.000330818,0.000482335,0.000847268,0.00123342,0.00158087,0.00299294,0.00609291,0.013229,0.0407725,0.000114793,0.47865,0.905693,1,59.5789,0.298751,0.290203,28.7941,1.34694,62.1126,2.38457,180.295,0.316801,261.128,0.842506,298.193,1.28233,0.215567,0.411828,0.233382,0.45161
0.0581187,0.751546,0.000298968,0.000271378,0.000498746,0.000804673,0.00110106,0.00146989,0.00269462,0.00581503,0.0128532,0.0393482,0.000148161,0.47395,0.977392,1,54.4202,0.287444,0.30468,28.3729,0.638877,64.2908,1.74118,178.181,0.655456,261.096,0.382582,298.059,1.6285,0.209351,0.423178,0.239215,0.509351
0.0449365,0.83409,0.000232273,0.000243896,0.000445419,0.000707872,0.000997298,0.00137238,0.002429,0.00535663,0.0114245,0.0358424,9.91424e-05,0.498136,0.994049,1,52.9643,0.519842,0.255301,28.523,0.761723,63.5409,0.822953,181.082,3.17523,260.937,1.30613,296.632,1.04205,0.213883,0.424852,0.255557,0.485454
0.0500228,0.819515,0.000180848,0.000163772,0.000318769,0.000732197,0.00101119,0.00137559,0.00247269,0.00514634,0.0116645,0.0356645,0.000169757,0.590494,0.956863,1,61.2636,0.353035,0.284728,29.0042,1.46886,63.0809,1.16186,178.775,0.373339,259.753,0.547469,297.393,1.29565,0.227821,0.45646,0.288012,0.536801
0.0487338,0.748973,0.000216335,0.000206948,0.000316232,0.000855078,0.00114248,0.00160851,0.00284197,0.00630155,0.0139744,0.0442747,0.000112109,0.653103,0.993518,1,53.0056,0.361494,0.268141,27.8931,0.538486,63.1514,2.61351,180.255,0.434431,260.303,1.06155,297.139,1.668,0.205806,0.400422,0.226929,0.441703
0.0491614,0.648091,0.000244884,0.00030056,0.000418695,0.000678069,0.000944196,0.00126588,0.00224651,0.00501014,0.0106281,0.0324412,0.000110524,0.471984,0.963021,1,65.916,0.380069,0.233692,27.6062,0.364839,62.6645,0.69599,179.433,0.406814,259.892,0.295035,297.679,0.74648,0.204425,0.388156,0.227581,0.426259
